train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,stop_name,stop_country,stop_timezone,stop_lat,stop_lon,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,route_id,agency_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,,agency_id_route,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version_route,is_active_route,origin_trip_0,destination_trip_0,distance_route,emissions,classes_route,countries_route,source,source_interrail,picture,emissions_relation
BDŽ 9647:18,BDŽ 9647,9,Telish,1899-12-30T22:46:00.000Z,1899-12-30T22:47:00.000Z,0,0,,Телиш,BG,EET,43.330619,24.25266,1,Telish,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:19,BDŽ 9647,10,Dolni Dabnik,1899-12-30T22:59:00.000Z,1899-12-30T23:00:00.000Z,0,0,,Долни Дъбник,BG,EET,43.408835,24.442316,1,Dolni Dabnik,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:20,BDŽ 9647,11,Pleven,1899-12-30T23:13:00.000Z,1899-12-30T23:14:00.000Z,0,0,,Плевен,BG,EET,43.420658,24.614488,1,Pleven,,Плевен,Pleven,,,"44,46 €",,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:21,BDŽ 9647,12,Levski,1899-12-30T23:41:00.000Z,1899-12-30T23:42:00.000Z,0,0,,Левски,BG,EET,43.3614789,25.1431726,1,Levski,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:22,BDŽ 9647,13,Pavlikeni,1899-12-30T23:55:00.000Z,1899-12-30T23:56:00.000Z,0,0,,Павликени,BG,EET,43.2387332,25.3065925,1,Pavlikeni,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:23,BDŽ 9647,14,Gorna Oryahovitsa,1899-12-30T00:19:00.000Z,1899-12-30T00:29:00.000Z,0,0,,Горна Оряховица,BG,EET,43.140051,25.681732,1,Gorna Oryahovitsa,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:24,BDŽ 9647,15,Petko Karavelovo,1899-12-30T00:51:00.000Z,1899-12-30T00:52:00.000Z,0,0,,Петко Каравелово,BG,EET,43.3011791,25.6430555,1,Petko Karavelovo,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:16,BDŽ 9647,16,Roman,1899-12-30T22:12:00.000Z,1899-12-30T22:13:00.000Z,0,0,,Roman,RO,EET,43.154514,23.921453,1,,,,,,station,,,289895403,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:25,BDŽ 9647,16,Polski Trambesh,1899-12-30T01:00:00.000Z,1899-12-30T01:01:00.000Z,0,0,,Полски Тръмбеш,BG,EET,43.3709965,25.6329015,1,Polski Trambesh,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:26,BDŽ 9647,16,Bjala,1899-12-30T01:14:00.000Z,1899-12-30T01:15:00.000Z,0,0,,,,,,,,,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:17,BDŽ 9647,17,Cherven Bryag,1899-12-30T22:32:00.000Z,1899-12-30T22:33:00.000Z,0,0,,Червен бряг,BG,EET,43.2804512,24.0828513,1,Cherven Bryag,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:27,BDŽ 9647,18,Borovo,1899-12-30T01:33:00.000Z,1899-12-30T01:34:00.000Z,0,0,,Борово,BG,EET,43.4842145,25.8055786,1,Borovo,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:28,BDŽ 9647,19,Samuil,1899-12-30T04:16:00.000Z,1899-12-30T04:40:00.000Z,0,0,,Самуил,BG,EET,43.512718,26.7437302,1,Samuil,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:30,BDŽ 9647,20,Isperih,1899-12-30T05:09:00.000Z,1899-12-30T05:10:00.000Z,0,0,,Исперих,BG,EET,43.7162095,26.8307163,1,Isperih,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:31,BDŽ 9647,21,Todorovo,1899-12-30T05:24:00.000Z,1899-12-30T05:24:00.000Z,0,0,,Тодорово,BG,EET,43.7337539048144,26.9352253070434,1,Todorovo,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
BDŽ 9647:34,BDŽ 9647,22,Dulovo,1899-12-30T05:54:00.000Z,1899-12-30T06:00:00.000Z,0,0,,Дулово,BG,EET,43.8222395,27.139699,1,Dulovo,,,,,,,,,,135.0,BDŽ,Sofia,1899-12-30T20:10:00.000Z,Silistra,1899-12-30T07:20:00.000Z,9647,1.0,,BG,Y,"Train runs only to Gorna Orjahovica but with 1 couchette through coach to Silistra, not indicated in the official timetable",Daily,couchette,,0,1,2,2,2,1899-12-30T11:10:00.000Z,605,12.4,20.495867768595044,Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni,Gorna Oryahovitsa,BDŽ,BDŽ,,,9646 = 9647,,9646: Silistra - Alfatar - Dulovo - Todorovo - Isperih - Samuil - Razgrad - Senovo - Vetovo - Yastrebovo - Ruse Razpredelitel - Ruse - Ivanovo - Dve Mogili - Borovo - Byala - Polski Trambesh - Petko Karavelovo - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia // 9647: Sofia - Sofia Sever - Kumarica - Kurilo - Romcha - Vlado Trickov - Lukovo - Rebrovo - Tompsan - Svoge - Gelen - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Dolni Dabnik - Pleven - Levski - Pavlikeni - Silistra,2,,Y,Silistra,Sofia,605,12.4,couchette,BG,https://razpisanie.bdz.bg/en,,,1:19
